,Record ID,Step Name,Relative Time(h:min:s.ms),Realtime,Auxiliary channel TU1 T(°C),Gap of Temperature
45218,241824,Rest,0:07:31.000,2020-10-13 15:13:00.000000,27.7,0
45219,241825,Rest,0:07:32.000,2020-10-13 15:13:01.000000,27.7,0
45220,241826,Rest,0:07:33.000,2020-10-13 15:13:02.000000,27.7,0
45221,241827,Rest,0:07:34.000,2020-10-13 15:13:03.000000,27.7,0
45222,241828,Rest,0:07:35.000,2020-10-13 15:13:04.000000,27.7,0
45223,241829,Rest,0:07:36.000,2020-10-13 15:13:05.000000,27.7,0
45224,241830,Rest,0:07:37.000,2020-10-13 15:13:06.000000,27.7,0
45225,241831,Rest,0:07:38.000,2020-10-13 15:13:07.000000,27.7,0
45226,241832,Rest,0:07:39.000,2020-10-13 15:13:08.000000,27.7,0
45227,241833,Rest,0:07:40.000,2020-10-13 15:13:09.000000,27.7,0
45228,241834,Rest,0:07:41.000,2020-10-13 15:13:10.000000,27.7,0
45229,241835,Rest,0:07:42.000,2020-10-13 15:13:11.000000,27.8,0
45230,241836,Rest,0:07:43.000,2020-10-13 15:13:12.000000,27.8,0
45231,241837,Rest,0:07:44.000,2020-10-13 15:13:13.000000,27.8,0
45232,241838,Rest,0:07:45.000,2020-10-13 15:13:14.000000,27.8,0
45233,241839,Rest,0:07:46.000,2020-10-13 15:13:15.000000,27.8,0
45234,241840,Rest,0:07:47.000,2020-10-13 15:13:16.000000,27.8,0
45235,241841,Rest,0:07:48.000,2020-10-13 15:13:17.000000,27.8,0
45236,241842,Rest,0:07:49.000,2020-10-13 15:13:18.000000,27.8,0
45237,241843,Rest,0:07:50.000,2020-10-13 15:13:19.000000,27.8,0
45238,241844,Rest,0:07:51.000,2020-10-13 15:13:20.000000,27.8,0
45239,241845,Rest,0:07:52.000,2020-10-13 15:13:21.000000,27.8,0
45240,241846,Rest,0:07:53.000,2020-10-13 15:13:22.000000,27.8,0
45241,241847,Rest,0:07:54.000,2020-10-13 15:13:23.000000,27.8,0
45242,241848,Rest,0:07:55.000,2020-10-13 15:13:24.000000,27.9,0
45243,241849,Rest,0:07:56.000,2020-10-13 15:13:25.000000,27.9,0
45244,241850,Rest,0:07:57.000,2020-10-13 15:13:26.000000,27.9,0
45245,241851,Rest,0:07:58.000,2020-10-13 15:13:27.000000,27.9,0
45246,241852,Rest,0:07:59.000,2020-10-13 15:13:28.000000,27.9,0
45247,241853,Rest,0:08:00.000,2020-10-13 15:13:29.000000,27.9,0
45248,241854,Rest,0:08:01.000,2020-10-13 15:13:29.999999,27.9,0
45249,241855,Rest,0:08:02.000,2020-10-13 15:13:31.000000,27.9,0
45250,241856,Rest,0:08:03.000,2020-10-13 15:13:32.000000,27.9,0
45251,241857,Rest,0:08:04.000,2020-10-13 15:13:33.000000,27.9,0
45252,241858,Rest,0:08:05.000,2020-10-13 15:13:34.000000,27.9,0
45253,241859,Rest,0:08:06.000,2020-10-13 15:13:35.000000,27.9,0
45254,241860,Rest,0:08:07.000,2020-10-13 15:13:36.000000,28.0,0
45255,241861,Rest,0:08:08.000,2020-10-13 15:13:37.000001,28.0,0
45256,241862,Rest,0:08:09.000,2020-10-13 15:13:38.000000,28.0,0
45257,241863,Rest,0:08:10.000,2020-10-13 15:13:39.000000,28.0,0
45258,241864,Rest,0:08:11.000,2020-10-13 15:13:40.000000,28.0,0
45259,241865,Rest,0:08:12.000,2020-10-13 15:13:41.000000,28.0,0
45260,241866,Rest,0:08:13.000,2020-10-13 15:13:42.000000,28.0,0
45261,241867,Rest,0:08:14.000,2020-10-13 15:13:43.000000,28.0,0
45262,241868,Rest,0:08:15.000,2020-10-13 15:13:44.000000,28.0,0
45263,241869,Rest,0:08:16.000,2020-10-13 15:13:45.000000,28.0,0
45264,241870,Rest,0:08:17.000,2020-10-13 15:13:46.000000,28.0,0
45265,241871,Rest,0:08:18.000,2020-10-13 15:13:47.000000,28.0,0
45266,241872,Rest,0:08:19.000,2020-10-13 15:13:48.000000,28.0,0
45267,241873,Rest,0:08:20.000,2020-10-13 15:13:49.000000,28.0,0
45268,241874,Rest,0:08:21.000,2020-10-13 15:13:50.000000,28.0,0
45269,241875,Rest,0:08:22.000,2020-10-13 15:13:51.000000,28.0,0
45270,241876,Rest,0:08:23.000,2020-10-13 15:13:52.000000,28.0,0
45271,241877,Rest,0:08:24.000,2020-10-13 15:13:53.000000,28.0,0
45272,241878,Rest,0:08:25.000,2020-10-13 15:13:54.000000,28.0,0
45273,241879,Rest,0:08:26.000,2020-10-13 15:13:55.000000,28.0,0
45274,241880,Rest,0:08:27.000,2020-10-13 15:13:56.000000,28.0,0
45275,241881,Rest,0:08:28.000,2020-10-13 15:13:57.000000,28.0,0
45276,241882,Rest,0:08:29.000,2020-10-13 15:13:58.000000,28.0,0
45277,241883,Rest,0:08:30.000,2020-10-13 15:13:59.000000,28.0,0
45278,241884,Rest,0:08:31.000,2020-10-13 15:14:00.000000,28.0,0
45279,241885,Rest,0:08:32.000,2020-10-13 15:14:01.000000,28.0,0
45280,241886,Rest,0:08:33.000,2020-10-13 15:14:02.000000,28.0,0
45281,241887,Rest,0:08:34.000,2020-10-13 15:14:03.000000,28.0,0
45282,241888,Rest,0:08:35.000,2020-10-13 15:14:04.000000,28.0,0
45283,241889,Rest,0:08:36.000,2020-10-13 15:14:05.000000,28.0,0
45284,241890,Rest,0:08:37.000,2020-10-13 15:14:06.000000,28.0,0
45285,241891,Rest,0:08:38.000,2020-10-13 15:14:07.000000,28.0,0
45286,241892,Rest,0:08:39.000,2020-10-13 15:14:08.000000,28.0,0
45287,241893,Rest,0:08:40.000,2020-10-13 15:14:09.000000,28.0,0
45288,241894,Rest,0:08:41.000,2020-10-13 15:14:10.000000,27.9,0
45289,241895,Rest,0:08:42.000,2020-10-13 15:14:11.000000,27.9,0
45290,241896,Rest,0:08:43.000,2020-10-13 15:14:12.000001,27.9,0
45291,241897,Rest,0:08:44.000,2020-10-13 15:14:13.000000,27.9,0
45292,241898,Rest,0:08:45.000,2020-10-13 15:14:14.000000,27.9,0
45293,241899,Rest,0:08:46.000,2020-10-13 15:14:15.000000,27.9,0
45294,241900,Rest,0:08:47.000,2020-10-13 15:14:16.000000,27.9,0
45295,241901,Rest,0:08:48.000,2020-10-13 15:14:17.000000,27.9,0
45296,241902,Rest,0:08:49.000,2020-10-13 15:14:18.000000,27.9,0
45297,241903,Rest,0:08:50.000,2020-10-13 15:14:19.000000,27.9,0
45298,241904,Rest,0:08:51.000,2020-10-13 15:14:20.000000,27.9,0
45299,241905,Rest,0:08:52.000,2020-10-13 15:14:21.000000,27.9,0
45300,241906,Rest,0:08:53.000,2020-10-13 15:14:22.000000,27.9,0
45301,241907,Rest,0:08:54.000,2020-10-13 15:14:23.000000,27.9,0
45302,241908,Rest,0:08:55.000,2020-10-13 15:14:24.000000,27.9,0
45303,241909,Rest,0:08:56.000,2020-10-13 15:14:25.000000,27.8,0
45304,241910,Rest,0:08:57.000,2020-10-13 15:14:26.000000,27.9,0
45305,241911,Rest,0:08:58.000,2020-10-13 15:14:27.000000,27.8,0
45306,241912,Rest,0:08:59.000,2020-10-13 15:14:28.000000,27.8,0
45307,241913,Rest,0:09:00.000,2020-10-13 15:14:29.000000,27.8,0
45308,241914,Rest,0:09:01.000,2020-10-13 15:14:30.000000,27.8,0
45309,241915,Rest,0:09:02.000,2020-10-13 15:14:31.000000,27.8,0
45310,241916,Rest,0:09:03.000,2020-10-13 15:14:32.000000,27.8,0
45311,241917,Rest,0:09:04.000,2020-10-13 15:14:33.000000,27.8,0
45312,241918,Rest,0:09:05.000,2020-10-13 15:14:34.000000,27.8,0
45313,241919,Rest,0:09:06.000,2020-10-13 15:14:35.000000,27.8,0
45314,241920,Rest,0:09:07.000,2020-10-13 15:14:36.000000,27.8,0
45315,241921,Rest,0:09:08.000,2020-10-13 15:14:37.000000,27.8,0
45316,241922,Rest,0:09:09.000,2020-10-13 15:14:38.000000,27.8,0
45317,241923,Rest,0:09:10.000,2020-10-13 15:14:39.000000,27.8,0
45318,241924,Rest,0:09:11.000,2020-10-13 15:14:40.000000,27.8,0
45319,241925,Rest,0:09:12.000,2020-10-13 15:14:41.000000,27.8,0
45320,241926,Rest,0:09:13.000,2020-10-13 15:14:42.000000,27.7,0
45321,241927,Rest,0:09:14.000,2020-10-13 15:14:43.000000,27.7,0
45322,241928,Rest,0:09:15.000,2020-10-13 15:14:44.000000,27.7,0
45323,241929,Rest,0:09:16.000,2020-10-13 15:14:45.000000,27.7,0
45324,241930,Rest,0:09:17.000,2020-10-13 15:14:46.000000,27.7,0
45325,241931,Rest,0:09:18.000,2020-10-13 15:14:47.000001,27.7,0
45326,241932,Rest,0:09:19.000,2020-10-13 15:14:48.000000,27.7,0
45327,241933,Rest,0:09:20.000,2020-10-13 15:14:49.000000,27.7,0
45328,241934,Rest,0:09:21.000,2020-10-13 15:14:50.000000,27.7,0
45329,241935,Rest,0:09:22.000,2020-10-13 15:14:51.000000,27.7,0
45330,241936,Rest,0:09:23.000,2020-10-13 15:14:52.000000,27.7,0
45331,241937,Rest,0:09:24.000,2020-10-13 15:14:53.000000,27.7,0
45332,241938,Rest,0:09:25.000,2020-10-13 15:14:54.000000,27.7,0
45333,241939,Rest,0:09:26.000,2020-10-13 15:14:55.000000,27.7,0
45334,241940,Rest,0:09:27.000,2020-10-13 15:14:55.999999,27.7,0
45335,241941,Rest,0:09:28.000,2020-10-13 15:14:57.000000,27.7,0
45336,241942,Rest,0:09:29.000,2020-10-13 15:14:58.000000,27.7,0
45337,241943,Rest,0:09:30.000,2020-10-13 15:14:59.000000,27.7,0
45338,241944,Rest,0:09:31.000,2020-10-13 15:15:00.000000,27.7,0
45339,241945,Rest,0:09:32.000,2020-10-13 15:15:01.000000,27.7,0
45340,241946,Rest,0:09:33.000,2020-10-13 15:15:02.000000,27.7,0
45341,241947,Rest,0:09:34.000,2020-10-13 15:15:03.000000,27.7,0
45342,241948,Rest,0:09:35.000,2020-10-13 15:15:04.000000,27.7,0
45343,241949,Rest,0:09:36.000,2020-10-13 15:15:05.000000,27.7,0
45344,241950,Rest,0:09:37.000,2020-10-13 15:15:06.000000,27.7,0
45345,241951,Rest,0:09:38.000,2020-10-13 15:15:07.000000,27.7,0
45346,241952,Rest,0:09:39.000,2020-10-13 15:15:08.000000,27.7,0
45347,241953,Rest,0:09:40.000,2020-10-13 15:15:09.000000,27.7,0
45348,241954,Rest,0:09:41.000,2020-10-13 15:15:10.000000,27.7,0
45349,241955,Rest,0:09:42.000,2020-10-13 15:15:11.000000,27.7,0
45350,241956,Rest,0:09:43.000,2020-10-13 15:15:12.000000,27.7,0
45351,241957,Rest,0:09:44.000,2020-10-13 15:15:13.000000,27.7,0
45352,241958,Rest,0:09:45.000,2020-10-13 15:15:14.000000,27.7,0
45353,241959,Rest,0:09:46.000,2020-10-13 15:15:15.000000,27.7,0
45354,241960,Rest,0:09:47.000,2020-10-13 15:15:16.000000,27.7,0
45355,241961,Rest,0:09:48.000,2020-10-13 15:15:17.000000,27.7,0
45356,241962,Rest,0:09:49.000,2020-10-13 15:15:18.000000,27.7,0
45357,241963,Rest,0:09:50.000,2020-10-13 15:15:19.000000,27.7,0
45358,241964,Rest,0:09:51.000,2020-10-13 15:15:20.000000,27.7,0
45359,241965,Rest,0:09:52.000,2020-10-13 15:15:21.000000,27.7,0
45360,241966,Rest,0:09:53.000,2020-10-13 15:15:22.000000,27.7,0
45361,241967,Rest,0:09:54.000,2020-10-13 15:15:23.000000,27.7,0
45362,241968,Rest,0:09:55.000,2020-10-13 15:15:24.000000,27.7,0
45363,241969,Rest,0:09:56.000,2020-10-13 15:15:25.000000,27.7,0
45364,241970,Rest,0:09:57.000,2020-10-13 15:15:26.000000,27.7,0
45365,241971,Rest,0:09:58.000,2020-10-13 15:15:27.000000,27.7,0
45366,241972,Rest,0:09:59.000,2020-10-13 15:15:28.000000,27.7,0
45367,241973,Rest,0:10:00.000,2020-10-13 15:15:29.000000,27.7,0
55243,251849,Rest,0:00:00.000,2020-10-13 18:00:03.000000,30.5,0
55244,251850,Rest,0:00:01.000,2020-10-13 18:00:03.000000,30.5,0
55245,251851,Rest,0:00:02.000,2020-10-13 18:00:04.000000,30.5,0
55246,251852,Rest,0:00:03.000,2020-10-13 18:00:05.000000,30.5,0
55247,251853,Rest,0:00:04.000,2020-10-13 18:00:06.000000,30.5,0
55248,251854,Rest,0:00:05.000,2020-10-13 18:00:07.000000,30.5,0
55249,251855,Rest,0:00:06.000,2020-10-13 18:00:08.000000,30.5,0
55250,251856,Rest,0:00:07.000,2020-10-13 18:00:09.000000,30.5,0
55251,251857,Rest,0:00:08.000,2020-10-13 18:00:10.000000,30.5,0
55252,251858,Rest,0:00:09.000,2020-10-13 18:00:11.000000,30.5,0
55253,251859,Rest,0:00:10.000,2020-10-13 18:00:12.000000,30.5,0
55254,251860,Rest,0:00:11.000,2020-10-13 18:00:13.000000,30.5,0
55255,251861,Rest,0:00:12.000,2020-10-13 18:00:14.000000,30.5,0
55256,251862,Rest,0:00:13.000,2020-10-13 18:00:15.000000,30.5,0
55257,251863,Rest,0:00:14.000,2020-10-13 18:00:16.000000,30.5,0
55258,251864,Rest,0:00:15.000,2020-10-13 18:00:17.000000,30.5,0
55259,251865,Rest,0:00:16.000,2020-10-13 18:00:18.000000,30.5,0
55260,251866,Rest,0:00:17.000,2020-10-13 18:00:19.000000,30.5,0
55261,251867,Rest,0:00:18.000,2020-10-13 18:00:20.000000,30.5,0
55262,251868,Rest,0:00:19.000,2020-10-13 18:00:21.000001,30.5,0
55263,251869,Rest,0:00:20.000,2020-10-13 18:00:22.000000,30.5,0
55264,251870,Rest,0:00:21.000,2020-10-13 18:00:23.000000,30.5,0
55265,251871,Rest,0:00:22.000,2020-10-13 18:00:24.000000,30.5,0
55266,251872,Rest,0:00:23.000,2020-10-13 18:00:25.000000,30.5,0
55267,251873,Rest,0:00:24.000,2020-10-13 18:00:26.000000,30.5,0
55268,251874,Rest,0:00:25.000,2020-10-13 18:00:27.000000,30.5,0
55269,251875,Rest,0:00:26.000,2020-10-13 18:00:28.000000,30.5,0
55270,251876,Rest,0:00:27.000,2020-10-13 18:00:29.000000,30.5,0
55271,251877,Rest,0:00:28.000,2020-10-13 18:00:30.000000,30.5,0
55272,251878,Rest,0:00:29.000,2020-10-13 18:00:31.000000,30.5,0
55273,251879,Rest,0:00:30.000,2020-10-13 18:00:32.000000,30.5,0
55274,251880,Rest,0:00:31.000,2020-10-13 18:00:33.000000,30.5,0
55275,251881,Rest,0:00:32.000,2020-10-13 18:00:34.000000,30.5,0
55276,251882,Rest,0:00:33.000,2020-10-13 18:00:35.000000,30.5,0
55277,251883,Rest,0:00:34.000,2020-10-13 18:00:36.000000,30.5,0
55278,251884,Rest,0:00:35.000,2020-10-13 18:00:37.000000,30.5,0
55279,251885,Rest,0:00:36.000,2020-10-13 18:00:38.000000,30.5,0
55280,251886,Rest,0:00:37.000,2020-10-13 18:00:39.000000,30.5,0
55281,251887,Rest,0:00:38.000,2020-10-13 18:00:40.000000,30.5,0
55282,251888,Rest,0:00:39.000,2020-10-13 18:00:41.000000,30.5,0
55283,251889,Rest,0:00:40.000,2020-10-13 18:00:42.000000,30.5,0
55284,251890,Rest,0:00:41.000,2020-10-13 18:00:43.000000,30.5,0
55285,251891,Rest,0:00:42.000,2020-10-13 18:00:44.000000,30.5,0
55286,251892,Rest,0:00:43.000,2020-10-13 18:00:45.000000,30.5,0
55287,251893,Rest,0:00:44.000,2020-10-13 18:00:46.000000,30.5,0
55288,251894,Rest,0:00:45.000,2020-10-13 18:00:47.000000,30.5,0
55289,251895,Rest,0:00:46.000,2020-10-13 18:00:48.000000,30.6,0
55290,251896,Rest,0:00:47.000,2020-10-13 18:00:49.000000,30.5,0
55291,251897,Rest,0:00:48.000,2020-10-13 18:00:50.000000,30.5,0
55292,251898,Rest,0:00:49.000,2020-10-13 18:00:51.000000,30.5,0
55293,251899,Rest,0:00:50.000,2020-10-13 18:00:52.000000,30.5,0
55294,251900,Rest,0:00:51.000,2020-10-13 18:00:53.000000,30.5,0
55295,251901,Rest,0:00:52.000,2020-10-13 18:00:54.000000,30.5,0
55296,251902,Rest,0:00:53.000,2020-10-13 18:00:55.000000,30.5,0
55297,251903,Rest,0:00:54.000,2020-10-13 18:00:56.000001,30.5,0
55298,251904,Rest,0:00:55.000,2020-10-13 18:00:57.000000,30.5,0
55299,251905,Rest,0:00:56.000,2020-10-13 18:00:58.000000,30.5,0
55300,251906,Rest,0:00:57.000,2020-10-13 18:00:59.000000,30.5,0
55301,251907,Rest,0:00:58.000,2020-10-13 18:01:00.000000,30.5,0
55302,251908,Rest,0:00:59.000,2020-10-13 18:01:01.000000,30.5,0
55303,251909,Rest,0:01:00.000,2020-10-13 18:01:02.000000,30.5,0
55304,251910,Rest,0:01:01.000,2020-10-13 18:01:03.000000,30.5,0
55305,251911,Rest,0:01:02.000,2020-10-13 18:01:04.000000,30.5,0
55306,251912,Rest,0:01:03.000,2020-10-13 18:01:04.999999,30.5,0
55307,251913,Rest,0:01:04.000,2020-10-13 18:01:06.000000,30.5,0
55308,251914,Rest,0:01:05.000,2020-10-13 18:01:07.000000,30.5,0
55309,251915,Rest,0:01:06.000,2020-10-13 18:01:08.000000,30.5,0
55310,251916,Rest,0:01:07.000,2020-10-13 18:01:09.000000,30.4,0
55311,251917,Rest,0:01:08.000,2020-10-13 18:01:10.000000,30.4,0
55312,251918,Rest,0:01:09.000,2020-10-13 18:01:11.000000,30.4,0
55313,251919,Rest,0:01:10.000,2020-10-13 18:01:12.000000,30.4,0
55314,251920,Rest,0:01:11.000,2020-10-13 18:01:13.000000,30.4,0
55315,251921,Rest,0:01:12.000,2020-10-13 18:01:14.000000,30.4,0
55316,251922,Rest,0:01:13.000,2020-10-13 18:01:15.000000,30.4,0
55317,251923,Rest,0:01:14.000,2020-10-13 18:01:16.000000,30.4,0
55318,251924,Rest,0:01:15.000,2020-10-13 18:01:17.000000,30.4,0
55319,251925,Rest,0:01:16.000,2020-10-13 18:01:18.000000,30.4,0
55320,251926,Rest,0:01:17.000,2020-10-13 18:01:19.000000,30.4,0
55321,251927,Rest,0:01:18.000,2020-10-13 18:01:20.000000,30.4,0
55322,251928,Rest,0:01:19.000,2020-10-13 18:01:21.000000,30.3,0
55323,251929,Rest,0:01:20.000,2020-10-13 18:01:22.000000,30.3,0
55324,251930,Rest,0:01:21.000,2020-10-13 18:01:23.000000,30.3,0
55325,251931,Rest,0:01:22.000,2020-10-13 18:01:24.000000,30.3,0
55326,251932,Rest,0:01:23.000,2020-10-13 18:01:25.000000,30.3,0
55327,251933,Rest,0:01:24.000,2020-10-13 18:01:26.000000,30.3,0
55328,251934,Rest,0:01:25.000,2020-10-13 18:01:27.000000,30.3,0
55329,251935,Rest,0:01:26.000,2020-10-13 18:01:28.000000,30.3,0
55330,251936,Rest,0:01:27.000,2020-10-13 18:01:29.000000,30.3,0
55331,251937,Rest,0:01:28.000,2020-10-13 18:01:30.000000,30.2,0
55332,251938,Rest,0:01:29.000,2020-10-13 18:01:31.000000,30.2,0
55333,251939,Rest,0:01:30.000,2020-10-13 18:01:32.000000,30.2,0
55334,251940,Rest,0:01:31.000,2020-10-13 18:01:33.000000,30.2,0
55335,251941,Rest,0:01:32.000,2020-10-13 18:01:34.000000,30.2,0
55336,251942,Rest,0:01:33.000,2020-10-13 18:01:35.000000,30.2,0
55337,251943,Rest,0:01:34.000,2020-10-13 18:01:36.000000,30.2,0
55338,251944,Rest,0:01:35.000,2020-10-13 18:01:37.000000,30.2,0
55339,251945,Rest,0:01:36.000,2020-10-13 18:01:38.000000,30.2,0
55340,251946,Rest,0:01:37.000,2020-10-13 18:01:39.000000,30.2,0
55341,251947,Rest,0:01:38.000,2020-10-13 18:01:39.999999,30.1,0
55342,251948,Rest,0:01:39.000,2020-10-13 18:01:41.000000,30.1,0
55343,251949,Rest,0:01:40.000,2020-10-13 18:01:42.000000,30.1,0
55344,251950,Rest,0:01:41.000,2020-10-13 18:01:43.000000,30.1,0
55345,251951,Rest,0:01:42.000,2020-10-13 18:01:44.000000,30.1,0
55346,251952,Rest,0:01:43.000,2020-10-13 18:01:45.000000,30.1,0
55347,251953,Rest,0:01:44.000,2020-10-13 18:01:46.000000,30.1,0
55348,251954,Rest,0:01:45.000,2020-10-13 18:01:47.000000,30.1,0
55349,251955,Rest,0:01:46.000,2020-10-13 18:01:48.000000,30.0,0
55350,251956,Rest,0:01:47.000,2020-10-13 18:01:49.000000,30.0,0
55351,251957,Rest,0:01:48.000,2020-10-13 18:01:50.000000,30.0,0
55352,251958,Rest,0:01:49.000,2020-10-13 18:01:51.000000,30.0,0
55353,251959,Rest,0:01:50.000,2020-10-13 18:01:52.000000,30.0,0
55354,251960,Rest,0:01:51.000,2020-10-13 18:01:53.000000,30.0,0
55355,251961,Rest,0:01:52.000,2020-10-13 18:01:54.000000,30.0,0
55356,251962,Rest,0:01:53.000,2020-10-13 18:01:55.000000,30.0,0
55357,251963,Rest,0:01:54.000,2020-10-13 18:01:56.000000,30.0,0
55358,251964,Rest,0:01:55.000,2020-10-13 18:01:57.000000,30.0,0
55359,251965,Rest,0:01:56.000,2020-10-13 18:01:58.000000,30.0,0
55360,251966,Rest,0:01:57.000,2020-10-13 18:01:59.000000,30.0,0
55361,251967,Rest,0:01:58.000,2020-10-13 18:02:00.000000,30.0,0
55362,251968,Rest,0:01:59.000,2020-10-13 18:02:01.000000,29.9,0
55363,251969,Rest,0:02:00.000,2020-10-13 18:02:02.000000,29.9,0
55364,251970,Rest,0:02:01.000,2020-10-13 18:02:03.000000,29.9,0
55365,251971,Rest,0:02:02.000,2020-10-13 18:02:04.000000,29.9,0
55366,251972,Rest,0:02:03.000,2020-10-13 18:02:05.000000,29.9,0
55367,251973,Rest,0:02:04.000,2020-10-13 18:02:06.000000,29.9,0
55368,251974,Rest,0:02:05.000,2020-10-13 18:02:07.000000,29.9,0
55369,251975,Rest,0:02:06.000,2020-10-13 18:02:08.000000,29.9,0
55370,251976,Rest,0:02:07.000,2020-10-13 18:02:09.000000,29.9,0
55371,251977,Rest,0:02:08.000,2020-10-13 18:02:10.000000,29.9,0
55372,251978,Rest,0:02:09.000,2020-10-13 18:02:11.000000,29.9,0
55373,251979,Rest,0:02:10.000,2020-10-13 18:02:12.000000,29.9,0
55374,251980,Rest,0:02:11.000,2020-10-13 18:02:13.000000,29.9,0
55375,251981,Rest,0:02:12.000,2020-10-13 18:02:14.000000,29.9,0
55376,251982,Rest,0:02:13.000,2020-10-13 18:02:14.999999,29.9,0
55377,251983,Rest,0:02:14.000,2020-10-13 18:02:16.000000,29.9,0
55378,251984,Rest,0:02:15.000,2020-10-13 18:02:17.000000,29.9,0
55379,251985,Rest,0:02:16.000,2020-10-13 18:02:18.000000,29.9,0
55380,251986,Rest,0:02:17.000,2020-10-13 18:02:19.000000,29.9,0
55381,251987,Rest,0:02:18.000,2020-10-13 18:02:20.000000,29.9,0
55382,251988,Rest,0:02:19.000,2020-10-13 18:02:21.000000,29.8,0
55383,251989,Rest,0:02:20.000,2020-10-13 18:02:22.000001,29.8,0
55384,251990,Rest,0:02:21.000,2020-10-13 18:02:23.000000,29.8,0
55385,251991,Rest,0:02:22.000,2020-10-13 18:02:24.000000,29.8,0
55386,251992,Rest,0:02:23.000,2020-10-13 18:02:25.000000,29.8,0
55387,251993,Rest,0:02:24.000,2020-10-13 18:02:26.000000,29.8,0
55388,251994,Rest,0:02:25.000,2020-10-13 18:02:27.000000,29.8,0
55389,251995,Rest,0:02:26.000,2020-10-13 18:02:28.000000,29.8,0
55390,251996,Rest,0:02:27.000,2020-10-13 18:02:29.000000,29.8,0
55391,251997,Rest,0:02:28.000,2020-10-13 18:02:30.000000,29.8,0
55392,251998,Rest,0:02:29.000,2020-10-13 18:02:31.000000,29.8,0
55393,251999,Rest,0:02:30.000,2020-10-13 18:02:32.000000,29.8,0
55394,252000,Rest,0:02:31.000,2020-10-13 18:02:33.000000,29.8,0
55395,252001,Rest,0:02:32.000,2020-10-13 18:02:34.000000,29.8,0
55396,252002,Rest,0:02:33.000,2020-10-13 18:02:35.000000,29.8,0
55397,252003,Rest,0:02:34.000,2020-10-13 18:02:36.000000,29.8,0
55398,252004,Rest,0:02:35.000,2020-10-13 18:02:37.000000,29.8,0
55399,252005,Rest,0:02:36.000,2020-10-13 18:02:38.000000,29.8,0
55400,252006,Rest,0:02:37.000,2020-10-13 18:02:39.000000,29.8,0
55401,252007,Rest,0:02:38.000,2020-10-13 18:02:40.000000,29.8,0
55402,252008,Rest,0:02:39.000,2020-10-13 18:02:41.000000,29.8,0
55403,252009,Rest,0:02:40.000,2020-10-13 18:02:42.000000,29.8,0
55404,252010,Rest,0:02:41.000,2020-10-13 18:02:43.000000,29.8,0
55405,252011,Rest,0:02:42.000,2020-10-13 18:02:44.000000,29.8,0
55406,252012,Rest,0:02:43.000,2020-10-13 18:02:45.000000,29.8,0
55407,252013,Rest,0:02:44.000,2020-10-13 18:02:46.000000,29.8,0
55408,252014,Rest,0:02:45.000,2020-10-13 18:02:47.000000,29.8,0
55409,252015,Rest,0:02:46.000,2020-10-13 18:02:48.000000,29.9,0
55410,252016,Rest,0:02:47.000,2020-10-13 18:02:49.000000,29.9,0
55411,252017,Rest,0:02:48.000,2020-10-13 18:02:50.000000,29.9,0
55412,252018,Rest,0:02:49.000,2020-10-13 18:02:51.000000,29.9,0
55413,252019,Rest,0:02:50.000,2020-10-13 18:02:52.000000,29.9,0
55414,252020,Rest,0:02:51.000,2020-10-13 18:02:53.000000,29.9,0
55415,252021,Rest,0:02:52.000,2020-10-13 18:02:54.000000,29.9,0
55416,252022,Rest,0:02:53.000,2020-10-13 18:02:55.000000,29.9,0
55417,252023,Rest,0:02:54.000,2020-10-13 18:02:56.000000,29.9,0
55418,252024,Rest,0:02:55.000,2020-10-13 18:02:57.000001,29.9,0
55419,252025,Rest,0:02:56.000,2020-10-13 18:02:58.000000,29.9,0
55420,252026,Rest,0:02:57.000,2020-10-13 18:02:59.000000,29.9,0
55421,252027,Rest,0:02:58.000,2020-10-13 18:03:00.000000,29.9,0
55422,252028,Rest,0:02:59.000,2020-10-13 18:03:01.000000,29.9,0
55423,252029,Rest,0:03:00.000,2020-10-13 18:03:02.000000,29.9,0
55424,252030,Rest,0:03:01.000,2020-10-13 18:03:03.000000,29.9,0
55425,252031,Rest,0:03:02.000,2020-10-13 18:03:04.000000,29.9,0
55426,252032,Rest,0:03:03.000,2020-10-13 18:03:05.000000,29.9,0
55427,252033,Rest,0:03:04.000,2020-10-13 18:03:06.000000,29.9,0
55428,252034,Rest,0:03:05.000,2020-10-13 18:03:07.000000,29.9,0
55429,252035,Rest,0:03:06.000,2020-10-13 18:03:08.000000,29.9,0
55430,252036,Rest,0:03:07.000,2020-10-13 18:03:09.000000,29.9,0
55431,252037,Rest,0:03:08.000,2020-10-13 18:03:10.000000,29.9,0
55432,252038,Rest,0:03:09.000,2020-10-13 18:03:11.000000,29.9,0
55433,252039,Rest,0:03:10.000,2020-10-13 18:03:12.000000,29.9,0
55434,252040,Rest,0:03:11.000,2020-10-13 18:03:13.000000,29.9,0
55435,252041,Rest,0:03:12.000,2020-10-13 18:03:14.000000,29.9,0
55436,252042,Rest,0:03:13.000,2020-10-13 18:03:15.000000,29.9,0
55437,252043,Rest,0:03:14.000,2020-10-13 18:03:16.000000,29.9,0
55438,252044,Rest,0:03:15.000,2020-10-13 18:03:17.000000,29.9,0
55439,252045,Rest,0:03:16.000,2020-10-13 18:03:18.000000,29.9,0
55440,252046,Rest,0:03:17.000,2020-10-13 18:03:19.000000,29.9,0
